DataSet,PubID,TrialID,TrtID,IFN,VarName,Varvalue,VarUnits,N,SE,SD
NRC2019,7,-,222,6-28-335,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,7,-,222,6-02-633,Dietary_inclusion,0.43,%DM,-,-,-
NRC2019,7,-,222,Vit1,Dietary_inclusion,0.06,%DM,-,-,-
NRC2019,7,-,222,6-01-069,Dietary_inclusion,0.7,%DM,-,-,-
NRC2019,7,-,222,6-02-756,Dietary_inclusion,0.49,%DM,-,-,-
NRC2019,7,-,222,6-04-272,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,7,-,222,3-00-217,DM,57.5,%,-,-,-
NRC2019,7,-,222,3-02-912,DM,36,%,-,-,-
NRC2019,7,-,222,3-00-217,OM,89.1,%DM,-,-,-
NRC2019,7,-,222,3-02-912,OM,95.1,%DM,-,-,-
NRC2019,7,-,222,3-00-217,CP,20.8,%DM,-,-,-
NRC2019,7,-,222,3-02-912,CP,9.1,%DM,-,-,-
NRC2019,7,-,222,3-00-217,NDF,44.8,%DM,-,-,-
NRC2019,7,-,222,3-02-912,NDF,42.9,%DM,-,-,-
NRC2019,7,-,222,3-00-217,ADF,33.9,%DM,-,-,-
NRC2019,7,-,222,3-02-912,ADF,23.6,%DM,-,-,-
NRC2019,7,-,223,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
NRC2019,7,-,223,3-02-912,IngredientName,"corn silage",-,-,-,-
NRC2019,7,-,223,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,7,-,223,5-05-218,IngredientName,"wheat germ",-,-,-,-
NRC2019,7,-,223,4-28-219,IngredientName,"wheat shorts",-,-,-,-
NRC2019,7,-,223,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,7,-,223,5-00-385,IngredientName,"meat meal",-,-,-,-
NRC2019,7,-,223,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,7,-,223,4-25-306,IngredientName,"animal fat",-,-,-,-
NRC2019,7,-,223,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,7,-,223,6-28-335,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,7,-,223,6-02-633,IngredientName,"Mg, K, and S mix",-,-,-,-
NRC2019,7,-,223,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,7,-,223,6-01-069,IngredientName,"calcium carbonate",-,-,-,-
NRC2019,7,-,223,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,7,-,223,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,7,-,223,3-00-217,Dietary_inclusion,25,%DM,-,-,-
NRC2019,7,-,223,3-02-912,Dietary_inclusion,25,%DM,-,-,-
NRC2019,7,-,223,4-26-023,Dietary_inclusion,24.74,%DM,-,-,-
NRC2019,7,-,223,5-05-218,Dietary_inclusion,7.5,%DM,-,-,-
NRC2019,7,-,223,4-28-219,Dietary_inclusion,3.21,%DM,-,-,-
NRC2019,7,-,223,5-04-612,Dietary_inclusion,10.13,%DM,-,-,-
NRC2019,7,-,223,5-00-385,Dietary_inclusion,0.5,%DM,-,-,-
NRC2019,7,-,223,5-05-070,Dietary_inclusion,0.26,%DM,-,-,-
NRC2019,7,-,223,4-25-306,Dietary_inclusion,1.05,%DM,-,-,-
NRC2019,7,-,223,6-04-152,Dietary_inclusion,0.5,%DM,-,-,-
NRC2019,7,-,223,6-28-335,Dietary_inclusion,0.16,%DM,-,-,-
NRC2019,7,-,223,6-02-633,Dietary_inclusion,0.12,%DM,-,-,-
NRC2019,7,-,223,Vit1,Dietary_inclusion,0.07,%DM,-,-,-
NRC2019,7,-,223,6-01-069,Dietary_inclusion,1.09,%DM,-,-,-
NRC2019,7,-,223,6-02-756,Dietary_inclusion,0.07,%DM,-,-,-
NRC2019,7,-,223,6-04-272,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,7,-,223,3-00-217,DM,57.5,%,-,-,-
NRC2019,7,-,223,3-02-912,DM,36,%,-,-,-
NRC2019,7,-,223,3-00-217,OM,89.1,%DM,-,-,-
NRC2019,7,-,223,3-02-912,OM,95.1,%DM,-,-,-
NRC2019,7,-,223,3-00-217,CP,20.8,%DM,-,-,-
NRC2019,7,-,223,3-02-912,CP,9.1,%DM,-,-,-
NRC2019,7,-,223,3-00-217,NDF,44.8,%DM,-,-,-
NRC2019,7,-,223,3-02-912,NDF,42.9,%DM,-,-,-
NRC2019,7,-,223,3-00-217,ADF,33.9,%DM,-,-,-
NRC2019,7,-,223,3-02-912,ADF,23.6,%DM,-,-,-
NRC2019,7,-,224,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
NRC2019,7,-,224,3-02-912,IngredientName,"corn silage",-,-,-,-
NRC2019,7,-,224,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,7,-,224,5-00-385,IngredientName,"meat meal",-,-,-,-
NRC2019,7,-,224,5-28-241,IngredientName,"corn gluten meal",-,-,-,-
NRC2019,7,-,224,5-00-380,IngredientName,"blood meal",-,-,-,-
NRC2019,7,-,224,5-03-795,IngredientName,"feather meal",-,-,-,-
NRC2019,7,-,224,5-02-009,IngredientName,"fish meal",-,-,-,-
NRC2019,7,-,224,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,7,-,224,4-25-306,IngredientName,"animal fat",-,-,-,-
NRC2019,7,-,224,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,7,-,224,6-28-335,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,7,-,224,6-02-633,IngredientName,"Mg, K, and S mix",-,-,-,-
NRC2019,7,-,224,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,7,-,224,6-01-069,IngredientName,"calcium carbonate",-,-,-,-
NRC2019,7,-,224,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,7,-,224,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,7,-,224,3-00-217,Dietary_inclusion,25,%DM,-,-,-
NRC2019,7,-,224,3-02-912,Dietary_inclusion,25,%DM,-,-,-
NRC2019,7,-,224,4-26-023,Dietary_inclusion,40.94,%DM,-,-,-
NRC2019,7,-,224,5-00-385,Dietary_inclusion,0.59,%DM,-,-,-
NRC2019,7,-,224,5-28-241,Dietary_inclusion,0.88,%DM,-,-,-
NRC2019,7,-,224,5-00-380,Dietary_inclusion,2.05,%DM,-,-,-
NRC2019,7,-,224,5-03-795,Dietary_inclusion,0.33,%DM,-,-,-
NRC2019,7,-,224,5-02-009,Dietary_inclusion,1.46,%DM,-,-,-
NRC2019,7,-,224,5-05-070,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,7,-,224,4-25-306,Dietary_inclusion,0.94,%DM,-,-,-
NRC2019,7,-,224,6-04-152,Dietary_inclusion,0.5,%DM,-,-,-
NRC2019,7,-,224,6-28-335,Dietary_inclusion,0.45,%DM,-,-,-
NRC2019,7,-,224,6-02-633,Dietary_inclusion,0.14,%DM,-,-,-
NRC2019,7,-,224,Vit1,Dietary_inclusion,0.07,%DM,-,-,-
NRC2019,7,-,224,6-01-069,Dietary_inclusion,0.77,%DM,-,-,-
NRC2019,7,-,224,6-02-756,Dietary_inclusion,0.13,%DM,-,-,-
NRC2019,7,-,224,6-04-272,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,7,-,224,3-00-217,DM,57.5,%,-,-,-
NRC2019,7,-,224,3-02-912,DM,36,%,-,-,-
NRC2019,7,-,224,3-00-217,OM,89.1,%DM,-,-,-
NRC2019,7,-,224,3-02-912,OM,95.1,%DM,-,-,-
NRC2019,7,-,224,3-00-217,CP,20.8,%DM,-,-,-
NRC2019,7,-,224,3-02-912,CP,9.1,%DM,-,-,-
NRC2019,7,-,224,3-00-217,NDF,44.8,%DM,-,-,-
NRC2019,7,-,224,3-02-912,NDF,42.9,%DM,-,-,-
NRC2019,7,-,224,3-00-217,ADF,33.9,%DM,-,-,-
NRC2019,7,-,224,3-02-912,ADF,23.6,%DM,-,-,-
NRC2019,7,-,225,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
NRC2019,7,-,225,3-02-912,IngredientName,"corn silage",-,-,-,-
NRC2019,7,-,225,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,7,-,225,5-05-218,IngredientName,"wheat germ",-,-,-,-
NRC2019,7,-,225,4-28-219,IngredientName,"wheat shorts",-,-,-,-
NRC2019,7,-,225,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,7,-,225,5-00-385,IngredientName,"meat meal",-,-,-,-
NRC2019,7,-,225,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,7,-,225,4-25-306,IngredientName,"animal fat",-,-,-,-
NRC2019,7,-,225,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,7,-,225,6-28-335,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,7,-,225,6-02-633,IngredientName,"Mg, K, and S mix",-,-,-,-
NRC2019,7,-,225,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,7,-,225,6-01-069,IngredientName,"calcium carbonate",-,-,-,-
NRC2019,7,-,225,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,7,-,225,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,7,-,225,3-00-217,Dietary_inclusion,25,%DM,-,-,-
NRC2019,7,-,225,3-02-912,Dietary_inclusion,25,%DM,-,-,-
NRC2019,7,-,225,4-26-023,Dietary_inclusion,33.25,%DM,-,-,-
NRC2019,7,-,225,5-05-218,Dietary_inclusion,4.44,%DM,-,-,-
NRC2019,7,-,225,4-28-219,Dietary_inclusion,1.9,%DM,-,-,-
NRC2019,7,-,225,5-04-612,Dietary_inclusion,5.99,%DM,-,-,-
NRC2019,7,-,225,5-00-385,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,7,-,225,5-05-070,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,7,-,225,4-25-306,Dietary_inclusion,1.08,%DM,-,-,-
NRC2019,7,-,225,6-04-152,Dietary_inclusion,0.5,%DM,-,-,-
NRC2019,7,-,225,6-28-335,Dietary_inclusion,0.42,%DM,-,-,-
NRC2019,7,-,225,6-02-633,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,7,-,225,Vit1,Dietary_inclusion,0.06,%DM,-,-,-
NRC2019,7,-,225,6-01-069,Dietary_inclusion,1.07,%DM,-,-,-
NRC2019,7,-,225,6-02-756,Dietary_inclusion,0.09,%DM,-,-,-
NRC2019,7,-,225,6-04-272,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,7,-,225,3-00-217,DM,57.5,%,-,-,-
NRC2019,7,-,225,3-02-912,DM,36,%,-,-,-
NRC2019,7,-,225,3-00-217,OM,89.1,%DM,-,-,-
NRC2019,7,-,225,3-02-912,OM,95.1,%DM,-,-,-
NRC2019,7,-,225,3-00-217,CP,20.8,%DM,-,-,-
NRC2019,7,-,225,3-02-912,CP,9.1,%DM,-,-,-
NRC2019,7,-,225,3-00-217,NDF,44.8,%DM,-,-,-
NRC2019,7,-,225,3-02-912,NDF,42.9,%DM,-,-,-
NRC2019,7,-,225,3-00-217,ADF,33.9,%DM,-,-,-
NRC2019,7,-,225,3-02-912,ADF,23.6,%DM,-,-,-
NRC2019,8,-,226,3-00-217,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,8,-,226,3-02-912,IngredientName,"Corn silage",-,-,-,-
NRC2019,8,-,226,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,8,-,226,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,8,-,226,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,8,-,226,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,8,-,226,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,8,-,226,6-04-292,IngredientName,"sodium sulfate",-,-,-,-
NRC2019,8,-,226,6-28-334,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,8,-,226,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,8,-,226,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,8,-,226,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,8,-,226,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,8,-,226,3-00-217,Dietary_inclusion,30,%DM,-,-,-
NRC2019,8,-,226,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,8,-,226,4-26-023,Dietary_inclusion,39.5,%DM,-,-,-
NRC2019,8,-,226,5-04-612,Dietary_inclusion,7.4,%DM,-,-,-
NRC2019,8,-,226,1-04-560,Dietary_inclusion,4.5,%DM,-,-,-
NRC2019,8,-,226,5-05-070,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,8,-,226,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,8,-,226,6-04-292,Dietary_inclusion,0.9,%DM,-,-,-
NRC2019,8,-,226,6-28-334,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,8,-,226,6-02-632,Dietary_inclusion,0.35,%DM,-,-,-
NRC2019,8,-,226,Vit1,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,226,6-02-756,Dietary_inclusion,0.05,%DM,-,-,-
NRC2019,8,-,226,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,227,3-00-217,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,8,-,227,3-02-912,IngredientName,"Corn silage",-,-,-,-
NRC2019,8,-,227,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,8,-,227,4-00-549,IngredientName,"steam rolled barley",-,-,-,-
NRC2019,8,-,227,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,8,-,227,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,8,-,227,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,8,-,227,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,8,-,227,6-04-292,IngredientName,"sodium sulfate",-,-,-,-
NRC2019,8,-,227,6-28-334,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,8,-,227,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,8,-,227,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,8,-,227,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,8,-,227,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,8,-,227,3-00-217,Dietary_inclusion,30,%DM,-,-,-
NRC2019,8,-,227,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,8,-,227,4-26-023,Dietary_inclusion,29.62,%DM,-,-,-
NRC2019,8,-,227,4-00-549,Dietary_inclusion,12.25,%DM,-,-,-
NRC2019,8,-,227,5-04-612,Dietary_inclusion,6.1,%DM,-,-,-
NRC2019,8,-,227,1-04-560,Dietary_inclusion,3.45,%DM,-,-,-
NRC2019,8,-,227,5-05-070,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,8,-,227,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,8,-,227,6-04-292,Dietary_inclusion,0.88,%DM,-,-,-
NRC2019,8,-,227,6-28-334,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,8,-,227,6-02-632,Dietary_inclusion,0.35,%DM,-,-,-
NRC2019,8,-,227,Vit1,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,227,6-02-756,Dietary_inclusion,0.05,%DM,-,-,-
NRC2019,8,-,227,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,228,3-00-217,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,8,-,228,3-02-912,IngredientName,"Corn silage",-,-,-,-
NRC2019,8,-,228,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,8,-,228,4-00-549,IngredientName,"steam rolled barley",-,-,-,-
NRC2019,8,-,228,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,8,-,228,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,8,-,228,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,8,-,228,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,8,-,228,6-04-292,IngredientName,"sodium sulfate",-,-,-,-
NRC2019,8,-,228,6-28-334,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,8,-,228,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,8,-,228,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,8,-,228,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,8,-,228,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,8,-,228,3-00-217,Dietary_inclusion,30,%DM,-,-,-
NRC2019,8,-,228,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,8,-,228,4-26-023,Dietary_inclusion,19.75,%DM,-,-,-
NRC2019,8,-,228,4-00-549,Dietary_inclusion,24.5,%DM,-,-,-
NRC2019,8,-,228,5-04-612,Dietary_inclusion,4.8,%DM,-,-,-
NRC2019,8,-,228,1-04-560,Dietary_inclusion,2.4,%DM,-,-,-
NRC2019,8,-,228,5-05-070,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,8,-,228,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,8,-,228,6-04-292,Dietary_inclusion,0.85,%DM,-,-,-
NRC2019,8,-,228,6-28-334,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,8,-,228,6-02-632,Dietary_inclusion,0.35,%DM,-,-,-
NRC2019,8,-,228,Vit1,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,228,6-02-756,Dietary_inclusion,0.05,%DM,-,-,-
NRC2019,8,-,228,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,229,3-00-217,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,8,-,229,3-02-912,IngredientName,"Corn silage",-,-,-,-
NRC2019,8,-,229,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,8,-,229,4-00-549,IngredientName,"steam rolled barley",-,-,-,-
NRC2019,8,-,229,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,8,-,229,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,8,-,229,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,8,-,229,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,8,-,229,6-04-292,IngredientName,"sodium sulfate",-,-,-,-
NRC2019,8,-,229,6-28-334,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,8,-,229,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,8,-,229,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,8,-,229,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,8,-,229,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,8,-,229,3-00-217,Dietary_inclusion,30,%DM,-,-,-
NRC2019,8,-,229,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,8,-,229,4-26-023,Dietary_inclusion,9.87,%DM,-,-,-
NRC2019,8,-,229,4-00-549,Dietary_inclusion,36.75,%DM,-,-,-
NRC2019,8,-,229,5-04-612,Dietary_inclusion,3.5,%DM,-,-,-
NRC2019,8,-,229,1-04-560,Dietary_inclusion,1.35,%DM,-,-,-
NRC2019,8,-,229,5-05-070,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,8,-,229,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,8,-,229,6-04-292,Dietary_inclusion,0.83,%DM,-,-,-
NRC2019,8,-,229,6-28-334,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,8,-,229,6-02-632,Dietary_inclusion,0.35,%DM,-,-,-
NRC2019,8,-,229,Vit1,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,229,6-02-756,Dietary_inclusion,0.05,%DM,-,-,-
NRC2019,8,-,229,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,230,3-00-217,IngredientName,"Alfalfa silage",-,-,-,-
NRC2019,8,-,230,3-02-912,IngredientName,"Corn silage",-,-,-,-
NRC2019,8,-,230,4-00-549,IngredientName,"steam rolled barley",-,-,-,-
NRC2019,8,-,230,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,8,-,230,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,8,-,230,5-05-070,IngredientName,urea,-,-,-,-
NRC2019,8,-,230,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,8,-,230,6-04-292,IngredientName,"sodium sulfate",-,-,-,-
NRC2019,8,-,230,6-28-334,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,8,-,230,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,8,-,230,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,8,-,230,6-02-756,IngredientName,MgO,-,-,-,-
NRC2019,8,-,230,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,8,-,230,3-00-217,Dietary_inclusion,30,%DM,-,-,-
NRC2019,8,-,230,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,8,-,230,4-00-549,Dietary_inclusion,49,%DM,-,-,-
NRC2019,8,-,230,5-04-612,Dietary_inclusion,2.2,%DM,-,-,-
NRC2019,8,-,230,1-04-560,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,8,-,230,5-05-070,Dietary_inclusion,0.3,%DM,-,-,-
NRC2019,8,-,230,6-04-272,Dietary_inclusion,1,%DM,-,-,-
NRC2019,8,-,230,6-04-292,Dietary_inclusion,0.8,%DM,-,-,-
NRC2019,8,-,230,6-28-334,Dietary_inclusion,0.6,%DM,-,-,-
NRC2019,8,-,230,6-02-632,Dietary_inclusion,0.35,%DM,-,-,-
NRC2019,8,-,230,Vit1,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,8,-,230,6-02-756,Dietary_inclusion,0.05,%DM,-,-,-
NRC2019,8,-,230,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,9,-,231,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
NRC2019,9,-,231,3-02-912,IngredientName,"corn silage",-,-,-,-
NRC2019,9,-,231,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,9,-,231,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,9,-,231,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,9,-,231,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,9,-,231,6-28-335,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,9,-,231,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,9,-,231,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,9,-,231,6-02-756,IngredientName,"mangensium oxide",-,-,-,-
NRC2019,9,-,231,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,9,-,231,3-00-217,Dietary_inclusion,35,%DM,-,-,-
NRC2019,9,-,231,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,9,-,231,1-04-560,Dietary_inclusion,3,%DM,-,-,-
NRC2019,9,-,231,4-26-023,Dietary_inclusion,28.75,%DM,-,-,-
NRC2019,9,-,231,5-04-612,Dietary_inclusion,15.1,%DM,-,-,-
NRC2019,9,-,231,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,9,-,231,6-28-335,Dietary_inclusion,0.95,%DM,-,-,-
NRC2019,9,-,231,Vit1,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,9,-,231,6-02-632,Dietary_inclusion,0.85,%DM,-,-,-
NRC2019,9,-,231,6-02-756,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,9,-,231,6-04-272,Dietary_inclusion,0.75,%DM,-,-,-
NRC2019,9,-,232,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
NRC2019,9,-,232,3-02-912,IngredientName,"corn silage",-,-,-,-
NRC2019,9,-,232,1-04-560,IngredientName,"soybean hulls",-,-,-,-
NRC2019,9,-,232,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,9,-,232,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,9,-,232,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,9,-,232,6-28-335,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,9,-,232,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,9,-,232,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,9,-,232,6-02-756,IngredientName,"mangensium oxide",-,-,-,-
NRC2019,9,-,232,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,9,-,232,3-00-217,Dietary_inclusion,35,%DM,-,-,-
NRC2019,9,-,232,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,9,-,232,1-04-560,Dietary_inclusion,3,%DM,-,-,-
NRC2019,9,-,232,4-26-023,Dietary_inclusion,28.75,%DM,-,-,-
NRC2019,9,-,232,5-04-612,Dietary_inclusion,15.1,%DM,-,-,-
NRC2019,9,-,232,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,9,-,232,6-28-335,Dietary_inclusion,0.95,%DM,-,-,-
NRC2019,9,-,232,Vit1,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,9,-,232,6-02-632,Dietary_inclusion,0.85,%DM,-,-,-
NRC2019,9,-,232,6-02-756,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,9,-,232,6-04-272,Dietary_inclusion,0.75,%DM,-,-,-
NRC2019,9,-,233,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
NRC2019,9,-,233,3-02-912,IngredientName,"corn silage",-,-,-,-
NRC2019,9,-,233,4-26-023,IngredientName,"ground shelled corn",-,-,-,-
NRC2019,9,-,233,5-04-612,IngredientName,"soybean meal",-,-,-,-
NRC2019,9,-,233,5-04-610,IngredientName,"whole raw soybeans",-,-,-,-
NRC2019,9,-,233,4-25-306,IngredientName,tallow,-,-,-,-
NRC2019,9,-,233,6-04-152,IngredientName,salt,-,-,-,-
NRC2019,9,-,233,6-28-335,IngredientName,"dicalcium phosphate",-,-,-,-
NRC2019,9,-,233,Vit1,IngredientName,"mineral & vitamin mix",-,-,-,-
NRC2019,9,-,233,6-02-632,IngredientName,limestone,-,-,-,-
NRC2019,9,-,233,6-02-756,IngredientName,"mangensium oxide",-,-,-,-
NRC2019,9,-,233,6-04-272,IngredientName,"sodium bicarbonate",-,-,-,-
NRC2019,9,-,233,3-00-217,Dietary_inclusion,35,%DM,-,-,-
NRC2019,9,-,233,3-02-912,Dietary_inclusion,15,%DM,-,-,-
NRC2019,9,-,233,4-26-023,Dietary_inclusion,25.35,%DM,-,-,-
NRC2019,9,-,233,5-04-612,Dietary_inclusion,9,%DM,-,-,-
NRC2019,9,-,233,5-04-610,Dietary_inclusion,10,%DM,-,-,-
NRC2019,9,-,233,4-25-306,Dietary_inclusion,2.5,%DM,-,-,-
NRC2019,9,-,233,6-04-152,Dietary_inclusion,0.2,%DM,-,-,-
NRC2019,9,-,233,6-28-335,Dietary_inclusion,0.95,%DM,-,-,-
NRC2019,9,-,233,Vit1,Dietary_inclusion,0.15,%DM,-,-,-
NRC2019,9,-,233,6-02-632,Dietary_inclusion,0.85,%DM,-,-,-
NRC2019,9,-,233,6-02-756,Dietary_inclusion,0.25,%DM,-,-,-
NRC2019,9,-,233,6-04-272,Dietary_inclusion,0.75,%DM,-,-,-
NRC2019,9,-,234,3-00-217,IngredientName,"alfalfa haylage",-,-,-,-
